Settings initialized
Blog backend server running on port 3000
Likes table initialized
Projects table initialized
127.0.0.1 - - [19/Mar/2026:23:50:53 +0000] "GET /api/config/public HTTP/1.1" 200 168 "https://m.sqlboy.top/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4450.0 Safari/537.36 LarkUrl"
127.0.0.1 - - [19/Mar/2026:23:50:53 +0000] "GET /api/config/public HTTP/1.1" 304 - "https://m.sqlboy.top/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4450.0 Safari/537.36 LarkUrl"
127.0.0.1 - - [19/Mar/2026:23:50:54 +0000] "GET /api/settings/public HTTP/1.1" 200 837 "https://m.sqlboy.top/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4450.0 Safari/537.36 LarkUrl"
127.0.0.1 - - [19/Mar/2026:23:50:54 +0000] "GET /api/uploads/img_20260305072353_4022qnob.png HTTP/1.0" 404 182 "https://m.sqlboy.top/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4450.0 Safari/537.36 LarkUrl"
127.0.0.1 - - [19/Mar/2026:23:50:54 +0000] "GET /api/posts/categories HTTP/1.1" 200 200 "https://m.sqlboy.top/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4450.0 Safari/537.36 LarkUrl"
127.0.0.1 - - [19/Mar/2026:23:50:54 +0000] "GET /api/posts?page=1&limit=20&search=&status=published HTTP/1.1" 200 177099 "https://m.sqlboy.top/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4450.0 Safari/537.36 LarkUrl"
127.0.0.1 - - [19/Mar/2026:23:57:00 +0000] "GET /api/posts HTTP/1.1" 200 177099 "http://m.sqlboy.top/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4450.0 Safari/537.36 LarkUrl"
127.0.0.1 - - [20/Mar/2026:00:02:32 +0000] "GET /api/config/public HTTP/1.1" 304 - "https://m.sqlboy.top/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:02:32 +0000] "GET /api/config/public HTTP/1.1" 304 - "https://m.sqlboy.top/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:02:32 +0000] "GET /api/settings/public HTTP/1.1" 304 - "https://m.sqlboy.top/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:02:33 +0000] "GET /api/posts/categories HTTP/1.1" 304 - "https://m.sqlboy.top/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:02:33 +0000] "GET /api/posts?page=1&limit=20&search=&status=published HTTP/1.1" 304 - "https://m.sqlboy.top/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:23:15 +0000] "GET /api/config/public HTTP/1.1" 304 - "https://m.sqlboy.top/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:23:15 +0000] "GET /api/config/public HTTP/1.1" 304 - "https://m.sqlboy.top/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:23:16 +0000] "GET /api/settings/public HTTP/1.1" 304 - "https://m.sqlboy.top/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:23:17 +0000] "GET /api/posts/categories HTTP/1.1" 304 - "https://m.sqlboy.top/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:23:17 +0000] "GET /api/posts?page=1&limit=20&search=&status=published HTTP/1.1" 304 - "https://m.sqlboy.top/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:23:17 +0000] "GET /api/config/public HTTP/1.1" 304 - "https://m.sqlboy.top/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:23:17 +0000] "GET /api/config/public HTTP/1.1" 304 - "https://m.sqlboy.top/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:23:18 +0000] "GET /api/settings/public HTTP/1.1" 304 - "https://m.sqlboy.top/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:23:18 +0000] "GET /api/posts/categories HTTP/1.1" 304 - "https://m.sqlboy.top/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:23:18 +0000] "GET /api/posts?page=1&limit=20&search=&status=published HTTP/1.1" 304 - "https://m.sqlboy.top/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:31:53 +0000] "GET /api/posts HTTP/1.1" 200 177099 "https://m.sqlboy.top/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
